province;red;green;blue;x;x
9366;93;27;152;Lebak;
9367;148;184;157;Bekasi;
9368;244;136;120;Sukabumi;
9369;131;92;86;Cianjur;
9370;187;128;162;Bandung;
9371;178;183;254;Subang;
9372;252;138;227;Indramayu;
9373;244;244;232;Majalengka;
9374;201;221;92;Garut;
9375;134;92;91;Parigi;
9376;175;161;182;Tetegal;
9377;86;244;57;Batang;
9378;203;254;148;Magelang;
9379;207;164;120;Banjarnegara;
9380;64;240;122;Sutawijaa;
9381;173;226;0;Wonogiri;
9382;172;57;71;Surakarta;
9383;185;233;126;Boyolali;
9384;240;191;253;Sragen;
9385;162;59;130;Grobogan;
9386;110;64;174;Kudus;
9387;247;112;238;Rembang;
9388;63;71;34;Tuban;
9389;146;156;139;Gresik;
9390;248;172;49;Ngawi;
9391;192;87;22;Madiun;
9392;246;17;59;Mojokerto;
9393;37;217;49;Pasuruan;
9394;119;92;4;Pacitan;
9395;211;255;224;Tulungagung;
9396;156;112;60;Blitar;
9397;113;163;93;Malang;
9398;132;11;12;Jember;
9399;201;203;183;Banyuwangi;
9400;252;121;121;Lumajang;
9401;237;103;102;Situbondo;
9402;218;210;12;Sumenep;
9403;92;29;60;Negara;
9404;190;153;214;Selong;
9405;244;134;122;Taliwang;
9406;72;166;89;Sumbawa Besar;
9407;219;182;211;Dompu;
9408;193;82;59;Sumba Tengah;
9409;128;165;85;Sumba Timur;
9410;58;220;96;Sabu;
9411;194;86;206;Rote;
9412;134;252;53;Ruteng;
9413;222;46;95;Bajawa;
9414;200;33;40;Ende;
9415;54;142;49;Larantuka;
9416;235;154;164;Solor;
9417;236;236;160;Alor;
9418;227;74;94;Belu;
9419;159;33;239;Malaka;
9420;57;191;107;Kefamenanu;
9421;169;207;158;Soe;
9422;228;74;47;Jeneponto;
9423;58;113;70;Kepulauan Selayar;
9424;205;167;113;Bulukumba;
9425;132;66;62;Gowa;
9426;225;209;78;Sinjai;
9427;155;105;143;Parepare;
9428;47;151;58;Watampone;
9429;205;82;39;Wajo;
9430;167;155;209;Sidenreng Rappang;
9431;124;105;78;Pinrang;
9432;232;221;28;Enrekang;
9433;51;178;70;Makale;
9434;198;232;190;Palopo;
9435;82;124;140;Masamba;
9436;236;151;51;Malili;
9437;136;213;178;Majene;
9438;221;105;62;Mamasa;
9439;124;55;24;Tobadak;
9440;198;170;89;Pasangkayu;
9441;174;85;163;Lasusua;
9442;136;213;78;Kolaka;
9443;205;78;47;Rumbia;
9444;136;55;70;Unaaha;
9445;39;221;39;Andoolo;
9446;151;236;70;Wawonii;
9447;55;82;24;Wakatobi;
9448;240;105;58;Muna;
9449;140;155;62;Banggai Laut;
9450;217;74;28;Kepulauan Banggai;
9451;159;167;35;Kolonodale;
9452;186;132;190;Bungku;
9453;205;209;58;Ampana;
9454;217;35;47;Poso;
9455;51;140;206;Sigi;
9456;186;120;89;Parigi;
9457;174;43;105;Tolitoli;
9458;74;221;82;Buol;
9459;132;58;124;Marisa;
9460;201;205;116;Kwandang;
9461;85;120;51;Suwawa;
9462;236;93;105;Kotamobagu;
9463;205;159;31;Boolang;
9464;143;74;209;Tutuyan;
9465;132;70;51;Ratahan;
9466;58;178;78;Kepulauan Sangihe;
9467;217;174;93;Kepulauan Talaud;
9468;205;201;78;Moa;
9469;120;124;105;Tual;
9470;248;70;66;Seram Timur;
9471;143;163;170;Seram Tengah;
9472;147;116;62;Buru Selatan;
9473;132;194;105;Jailolo;
9474;221;58;78;Tobelo;
9475;221;201;74;Morotai;
9476;47;159;47;Weda;
9477;159;31;194;Taliabu;
9478;182;170;82;Raja Ampat;
9479;151;70;113;Sorong;'
9480;124;217;159;Maybrat;
9481;205;124;47;Tambrauw;
9482;178;47;35;Bintuni;
9483;66;205;70;Pegunungan Arfak;
9484;236;221;51;Teluk Wondama;
9485;167;143;190;Kaimana;
9486;111;153;23;Biak;
9487;97;94;19;Yapen;
9488;249;33;19;Nabire;
9489;178;45;98;Dogiyai;
9490;96;242;197;Mimika;
9491;243;217;95;Puncak;
9492;81;181;122;Tolikara;
9493;254;162;106;Waropen;
9494;215;212;223;Mamberamo;
9495;111;130;28;Sarmi;
9496;193;163;88;Sentani;
9497;200;124;100;Yalimo;
9498;76;174;38;Jayawijaya;
9499;240;99;48;Nduga;
9500;92;68;124;Yahukimo;
9501;192;16;143;Pegunungan Bintang;
9502;188;232;115;Agats;
9503;0;125;83;Mappi;
9504;129;143;117;Boven Digoel;
9505;221;136;124;Sayaxché;
9506;247;55;190;San Benito;
9507;218;171;184;Tayasal;
9508;100;121;42;Yaxha;
9509;255;143;51;San Francisco;
9510;128;164;140;Poptún;
9511;127;130;67;San Luis;
9512;150;194;185;Utatlán;
9513;60;218;224;Totonicapán;
9514;239;7;236;Mataquescuintla;
9515;139;229;33;Zacatl;
9516;144;132;133;Xinabajul;
9517;152;157;20;Xochiatl;
9518;120;32;111;Takalik Abaj;
9519;132;90;85;Tz'olojya;
9520;182;217;35;Mazatenango;
9521;250;124;241;Chimaltenango;
9522;176;248;22;Kaqchikel;
9523;229;152;243;Itzcuintlán;
9524;227;32;7;Atoyac;
9525;58;109;66;Poqomam;
9526;209;62;28;Chiquimolin;
9527;228;221;66;Jutiapa;
9528;151;105;62;Kabalebo;
9529;58;151;74;Coppename;
9530;140;51;55;Coeroeni;
9531;198;170;182;Saramacca;
9532;236;101;201;Tapanahony;
9533;120;74;51;Nickerie;
9534;89;28;70;Coronie;
9535;225;228;170;Saramacca;
9536;85;105;116;Onverwacht;
9537;190;194;70;Brokopondo;
9538;39;124;155;Commewijne;
9539;85;136;43;Marowijne;
9540;136;135;87;Zawiya;
9541;79;132;165;Jafara;
9542;243;33;211;Murqub;
9543;182;193;216;Gharyan;
9544;214;208;125;Wadi Ash Shatii;
9545;193;71;164;Wadi Al Hayaa;
9546;141;232;182;Al Wahat;
9547;106;178;211;Marj;
9548;35;153;7;Bayda;
9549;90;222;58;Egedesminde;
9550;230;98;61;Jakobshavn;
9551;120;206;6;Ammassalik;
9552;197;61;63;Nordgrønland;
9553;86;181;91;Angelholm;
9554;155;49;141;Helsingborg;
9555;202;88;138;Åstorp;
9556;221;88;216;Klippan;
9557;103;22;28;Lomma;
9558;136;246;202;Svalöv;
9559;232;75;212;Eslöv;
9560;188;82;53;Hörby;
9561;179;144;123;Staffanstorp;
9562;170;2;9;Sjöbo;
9563;178;153;71;Trelleborg;
9564;96;240;35;Ystad;
9565;232;170;167;Simrishamn;
9566;17;253;177;Bromölla;
9567;246;179;75;Osby;
9568;195;240;157;Hässleholm;
9569;200;10;121;Örkelljunga;
9570;214;147;10;Sölvesborg;
9571;232;249;238;Karlskrona;
9572;167;209;155;Laholm;
9573;189;61;4;Falkenberg;
9574;223;65;192;Varberg;
9575;204;174;88;Kungsbacka;
9576;175;86;111;Kungälv;
9577;99;146;99;Uddevalla;
9578;74;154;98;Tjörn;
9579;150;134;164;Munkedal;
9580;247;94;72;Tanumshede;
9581;159;147;128;Mellerud;
9582;217;198;78;Åmål;
9583;113;82;20;Färgeland;
9584;217;132;89;Partille;
9585;182;70;124;Lerum;
9586;109;117;58;Trollhättan;
9587;186;62;74;Kinna;
9588;147;170;167;Nossebro;
9589;182;97;39;Borås;
9590;147;31;58;Vårgårda;
9591;201;221;35;Svenljunga;
9592;101;109;116;Ulricehamn;
9593;62;205;74;Vara;
9594;217;178;178;Lidköping;
9595;109;97;74;Falköping;
9596;213;78;24;Skara;
9597;113;163;97;Skövde;
9598;213;228;47;Hju;
9599;143;128;167;Töreboda;
9600;178;55;51;Mariestad;
9601;163;136;74;Ljungby;
9602;105;82;143;Älmhult;
9603;201;178;62;Tingsryd;
9604;147;51;28;Växjö;
9605;221;190;143;Åseda;
9606;163;101;74;Gislaved;
9607;124;39;104;Skillingaryd;
9608;209;219;93;Nässjö;
9609;151;209;205;Vetlanda;
9610;190;70;78;Aneby;
9611;132;236;205;Habo;
9612;228;97;51;Emmaboda;
9613;113;132;97;Mönsterås;
9614;217;74;62;Hultsfred;
9615;78;159;31;Västervik;
9616;217;58;62;Öland;
9617;190;147;124;Österbymo;
9618;128;89;74;Boxholm;
9619;209;213;85;Vadstena;
9620;167;89;182;Finspång;
9621;201;194;85;Valdemarsvik;
9622;159;101;116;Norrköping;
9623;58;172;14;Askersund;
9624;230;28;211;Hallsberg;
9625;234;214;138;Karlskoga;
9626;158;168;253;Nora;
9627;157;154;44;Kopparberg;
9628;149;84;115;Säffle;
9629;170;174;108;Charlottenberg;
9630;19;247;71;Arvika;
9631;185;117;103;Kil;
9632;8;151;74;Storfors;
9633;236;170;180;Filipstad;
9634;104;7;141;Hagfors;
9635;193;207;69;Sunne;
9636;221;12;45;Torsby;
9637;200;247;56;Smedjebacken;
9638;72;177;15;Hedemora;
9639;225;189;125;Borlänge;
9640;174;104;117;Vansbro;
9641;209;198;74;Leksand;
9642;140;85;58;Rättvik;
9643;55;205;39;Malung;
9644;151;93;82;Mora;
9645;128;213;151;Älvdalen;
9646;28;145;35;Arboga;
9647;186;116;4;Hallstahammar;
9648;236;25;125;Surahammar;
9649;171;208;90;Norberg;
9650;169;236;194;Sala;
9651;106;230;11;Nyköping;
9652;224;203;89;Katrineholm;
9653;205;36;120;Flen;
9654;137;9;158;Eskilstuna;
9655;147;192;159;Strängnäs;
9656;253;126;73;Tumba;
9657;169;227;69;Gustavsberg;
9658;121;177;96;Märsta;
9659;243;81;70;Norrtälje;
9660;34;224;74;Knivsta;
9661;231;253;230;Enköping;
9662;18;222;146;Heby;
9663;141;75;74;Uppsala;
9664;224;166;100;Östhammar;
9665;100;184;29;Tierp;
9666;153;44;111;Sandviken;
9667;222;252;86;Ockelbo;
9668;99;159;56;Söderhamn;
9669;127;75;220;Edsbyn;
9670;124;69;49;Ljusdal;
9671;239;7;198;Hudiksvall;
9672;213;45;133;Bergsjö;
9673;136;154;168;Ånge;
9674;249;148;58;Sundsvall;
9675;225;54;134;Kramfors;
9676;239;245;144;Sollefteå;
9677;3;177;203;Örnsköldsvik;
9678;177;145;132;Sveg;
9679;172;228;17;Svenstavik;
9680;49;231;22;Järpen;
9681;125;79;102;Krokom;
9682;97;8;164;Strömsund;
9683;218;177;184;Hammarstrand;
9684;151;178;128;Bräcke;
9685;58;244;114;Nordmaling;
9686;227;57;231;Skellefteå;
9687;247;128;180;Lycksele;
9688;97;207;240;Malå;
9689;227;178;94;Dorotea;
9690;231;134;24;Vilhelmina;
9691;165;16;52;Storuman;
9692;157;46;146;Sorsele;
9693;218;174;148;Piteå;
9694;201;38;114;Kalix;
9695;15;173;145;Haparanda;
9696;249;21;74;Arvidsjaur;
9697;18;120;108;Arjeplog;
9698;143;102;71;Jokkmokk;
9699;147;168;152;Gällivare;
9700;100;121;37;Pajala;
9701;115;7;171;Kiruna;
9702;155;164;109;Ozurgeti;
9703;123;223;3;Ambrolauri;
9704;209;124;39;Akhaltsikhe;
9705;64;187;146;Rustavi;
9706;178;186;131;Mtskheta;
9707;242;174;119;Tawi Tawi;
9708;159;220;193;Basilan;
9709;55;246;122;Dipolog;
9710;187;61;152;Ipil;
9711;223;94;153;Pagadian;
9712;226;214;29;Oroquieta;
9713;150;175;230;Tubod;
9714;33;218;53;Bukidnon;
9715;227;249;199;Marawi;
9716;74;132;125;Kidapawan;
9717;131;235;52;Isulan;
9718;114;201;66;Koronadal;
9719;225;150;82;Alabel;
9720;135;99;126;Malita;
9721;223;204;220;Tagum;
9722;150;17;27;Nabunturan;
9723;90;181;159;Mati;
9724;180;205;230;Prosperidad;
9725;45;140;94;Tandag;
9726;126;106;143;Dinagat;
9727;166;197;77;Dumaguete;
9728;210;88;196;Guimaras;
9729;211;178;178;Antique;
9730;234;55;164;Kalibo;
9731;46;227;138;Roxas;
9732;109;48;109;Bohol;
9733;187;244;195;Maasin;
9734;37;114;3;Biliran;
9735;209;11;35;Borongan;
9736;233;23;28;Catarman;
9737;135;24;158;Calapan;
9738;174;34;206;Romblon;
9739;48;143;123;Marinduque;
9740;160;160;160;Masbate;
9741;160;223;40;Albay;
9742;247;164;104;Pili;
9743;159;186;84;Catanduanes;
9744;231;211;10;Daet;
9745;248;144;51;Batangas;
9746;105;144;124;Cavite;
9747;145;245;85;Laguna;
9748;195;36;170;Rizal;
9749;158;37;112;Zambales;
9750;74;194;48;Pampanga;
9751;20;141;119;Tarlac;
9752;41;116;24;Bulacan;
9753;235;173;62;Palayan;
9754;252;132;58;Baler;
9755;252;182;165;Vigan;
9756;124;141;137;Laoag;
9757;227;46;184;Benguet;
9758;150;207;74;Bontoc;
9759;79;31;1;Kalinga;
9760;39;110;188;Bangued;
9761;169;73;170;Apayao;
9762;241;186;51;Bayombong;
9763;203;220;212;Ilagan;
9764;229;122;192;Tuguegarao;
9765;151;163;88;Dangriga;
9766;5;98;57;Cayo;
9767;94;46;49;Holpatin;
9768;253;100;42;Corozal;
9769;79;143;106;Ahuachapán;
9770;192;23;240;Tazumal;
9771;253;74;110;Sonsonate;
9772;222;68;187;Chalatenango;
9773;113;174;135;Santa Tecla;
9774;102;22;21;Cojutepeque;
9775;179;176;145;Zacatecoluca;
9776;192;142;185;Nawat;
9777;7;185;115;San Vicente;
9778;255;162;102;Usulután;
9779;58;148;108;San Miguel;
9780;162;160;141;Gotera;
9781;242;199;181;La Unión;
9782;51;240;180;Ocotepeque;
9783;38;75;12;Lempira;
9784;99;156;61;Intibucá;
9785;214;45;108;Santa Rosa;
9786;72;44;152;Santa Bárbara;
9787;209;91;47;Comayagua;
9788;120;56;214;Yoro;
9789;54;254;79;La Ceiba;
9790;224;249;155;Trujillo;
9791;110;216;200;Bay Islands;
9792;112;211;184;Yuscarán;
9793;63;254;36;Nacaome;
9794;157;105;171;Choluteca;
9795;179;35;39;Loja;
9796;142;64;245;Zamora;
9797;160;219;101;Azogues;
9798;182;41;92;Macas;
9799;72;186;2;Babahoyo;
9800;44;102;102;Guaranda;
9801;58;212;148;Riobamba;
9802;162;136;1;Ambato;
9803;234;145;105;Latacunga;
9804;133;160;96;Santa Elena;
9805;220;177;28;Portoviejo;
9806;99;146;106;Santo Domingo;
9807;214;177;216;Ibarra;
9808;78;157;70;Tulcán;
9809;158;134;46;Nueva Loja;
9810;161;61;92;Orellana;
9811;101;168;123;Puyo;
9812;197;212;215;Sidi Barrani;
9813;194;60;240;El Hamam;
9814;150;240;201;Gharbia;
9815;145;93;109;Qalyubiyya;
9816;186;194;28;Sharqia;
9817;147;101;190;Ismailia;
9818;151;82;66;Bur Said;
9819;213;161;145;Nekhel;
9820;217;116;78;Sharm El Sheikh;
9821;186;97;8;Hurghada;
9822;205;24;31;Shalateen;
9823;147;167;66;Baris;
9824;178;140;74;Kapan;
9825;186;89;174;Yeghegnadzor;
9826;93;70;89;Gavar;
9827;170;147;51;Artashat;
9828;93;182;55;Armavir;
9829;232;116;58;Hrazdan;
9830;143;66;58;Ashtarak;
9831;55;174;36;Ijevan;
9832;252;47;107;Vanadzor;
9833;249;107;77;Gyumri;
9834;176;69;75;Vanimo;
9835;67;216;98;Tari;
9836;189;99;54;Wabag;
9837;187;227;195;Mount Hagen;
9838;254;255;136;Jiwaka;
9839;235;161;150;Wewak;
9840;201;27;67;Mendi;
9841;51;181;2;Kundiawa;
9842;182;241;0;Goroka;
9843;193;206;228;Popondetta;
9844;2;205;128;Alotau;
9845;255;103;136;Misima;
9846;166;7;41;East New Britain;
9847;167;131;82;Bougainville;
9848;251;214;30;Kavieng;
9849;225;124;87;Lorengau;
9850;250;0;20;Chinamitltacalt;
9851;116;117;152;Estelí;
9852;129;31;96;Tépecxomotl;
9853;223;135;56;Ocotl;
9854;238;204;33;Xinotencatl;
9855;230;148;64;Masaya;
9856;134;86;148;Jinotepe;
9857;72;145;166;Granada;
9858;65;144;106;Rivas;
9859;94;204;120;San Carlos;
9860;90;155;148;Juigalpa;
9861;220;223;123;Boaco;
9862;157;109;80;Siuna;
9863;193;74;166;Bonanza;
9864;243;204;178;Waspam;
9865;244;226;236;Prinzapolka;
9866;210;102;153;El Ayote;
9867;197;82;78;El Tortuguero;
9868;61;129;85;Kukra Hill;
9869;119;44;247;Nueva Guinea;
9870;222;32;202;Koné;
9871;63;239;12;Loyalty Islands;
9872;184;71;135;Norfolk Island;
9873;73;175;85;Tafea;
9874;164;0;169;Malampa;
9875;252;86;31;Penama;
9876;158;170;11;Sanma;
9877;239;8;196;Torba;
9878;232;115;215;Temotu;
9879;115;24;94;Mungiki;
9880;221;113;64;Makira;
9881;62;175;207;Malaita;
9882;216;103;231;Tulaghi;
9883;190;157;132;Isabel;
9884;12;212;148;Choiseul;
9885;243;245;57;Gizo;
9886;248;218;188;Oekusi;
9887;113;145;5;Kovalima;
9888;93;238;192;Bobonaru;
9889;92;152;94;Ainaru;
9890;77;135;80;Ermera;
9891;192;80;172;Likisá;
9892;85;84;2;Manufahi;
9893;189;66;187;Aileu;
9894;201;215;87;Manatutu;
9895;104;250;21;Vikeke;
9896;211;23;107;Baukau;
9897;173;202;138;Lautein;
9898;191;53;208;Belait;
9899;209;205;254;Tutong;
9900;102;11;153;Temburong;
9901;170;73;179;Tawao;
9902;168;96;113;Tong Talun;
9903;179;108;85;Kunak;
9904;235;92;53;Tongod;
9905;28;252;198;Kinabatangan;
9906;214;195;202;Elopura;
9907;154;253;157;Beluran;
9908;231;230;211;Nabawan;
9909;228;119;181;Sipitang;
9910;221;174;78;Tenom;
9911;78;169;31;Beaufort;
9912;211;60;143;Kuala Penyu;
9913;191;95;168;Koningau;
9914;126;151;7;Papar;
9915;117;161;184;Tambunan;
9916;247;63;199;Ranau;
9917;144;78;126;Tuaran;
9918;30;235;3;Kota Belud;
9919;165;119;201;Kota Marudu;
9920;23;127;154;Tanjong Berungus;
9921;17;65;134;Pitas;
9922;166;209;29;Lawas;
9923;229;193;66;Limbang;
9924;4;11;244;Miri;
9925;49;89;119;Marudi;
9926;253;19;118;Bintulu;
9927;6;216;51;Sebauh;
9928;14;43;5;Tatau;
9929;226;100;43;Mukah;
9930;134;133;166;Dalat;
9931;41;165;34;Matu;
9932;154;173;241;Daro;
9933;212;140;89;Selangau;
9934;228;184;59;Kanowit;
9935;179;222;243;Belaga;
9936;199;193;170;Kapit;
9937;253;73;211;Song;
9938;124;225;136;Tanjung Manis;
9939;223;229;137;Meradong;
9940;103;114;80;Julau;
9941;243;15;213;Sarikei;
9942;187;68;44;Pakan;
9943;8;195;54;Kabong;
9944;111;100;11;Saratok;
9945;31;161;128;Betong;
9946;237;181;210;Pusa;
9947;158;102;51;Lubok Antu;
9948;2;106;52;Sri Aman;
9949;242;56;15;Simunjan;
9950;45;23;118;Kota Samarahan;
9951;188;156;22;Serian;
9952;211;249;7;Bau;
9953;16;203;36;Lundu;
9954;190;21;150;Singapura;
9955;198;30;119;Pontian;
9956;13;204;109;Kulai;
9957;231;138;241;Kota Tinggi;
9958;104;167;76;Keluang;
9959;202;242;108;Mersing;
9960;4;147;129;Batu Pahat;
9961;164;65;24;Teluk Dalam;
9962;195;143;117;Tangkak;
9963;240;66;42;Rantau Panjang;
9964;226;232;61;Vaygach;
9965;127;93;4;Solovetsky;
9966;206;194;88;Merowe;
9967;245;53;34;Addabah;
9968;207;243;229;Atbara;
9969;195;198;173;Al Matammah;
9970;207;67;228;Sinkat;
9971;71;207;123;Tokar;
9972;76;87;31;Halayib;
9973;199;52;43;Omdurman;
9974;4;239;44;Bahri;
9975;200;82;221;Osaylat;
9976;25;124;40;Um Hegelega;
9977;199;103;182;Rufaa;
9978;197;142;111;Ghrigana;
9979;169;102;81;Seteet;
9980;248;237;191;Hamashkorieb;
9981;160;208;12;Singa;
9982;244;160;70;Ad Dinder;
9983;130;118;118;An-Nil al-Azraq;
9984;108;12;129;Geissan;
9985;241;27;153;Al Kurumik;
9986;206;83;120;Ad Douiem;
9987;203;240;211;Habos;
9988;188;34;77;Bara;
9989;176;191;167;Um Rawaba;
9990;140;75;52;Abu Jubaiyah;
9991;198;231;19;Talodi;
9992;231;81;158;En Nahud;
9993;235;98;49;Laqawa;
9994;115;41;38;Muglad;
9995;225;241;50;Abyei;
9996;105;107;39;Adiela;
9997;113;58;4;Nyala;
9998;74;252;48;Ghanam;
9999;243;206;89;Gereida;
10000;201;98;155;Arawala;
10001;167;128;58;Zalingei;
10002;212;234;24;Habillah;
10003;229;218;137;Al Geneina;
10004;114;138;90;Um Kadada;
10005;229;195;165;Kabkabiya;
10006;128;91;37;Kutum;
10007;222;31;31;Mellit;
10008;201;25;162;Maastricht;
10009;114;88;3;Venlo;
10010;254;200;192;Eindhoven;
10011;251;43;134;Breda;
10012;29;82;9;Bergen op Zoom;
10013;232;65;246;Tiel;
10014;79;98;85;Lochem;
10015;143;161;3;Harderwijk;
10016;163;41;43;Amersfoort;
10017;226;152;11;Terneuzen;
10018;119;31;161;Brielle;
10019;215;246;116;Rotterdam;
10020;88;135;30;Alkmaar;
10021;200;32;124;Enschede;
10022;125;111;128;Heerenveen;
10023;150;235;115;Assen;
10024;249;116;117;Winschoten;
10025;147;160;63;Brabant Flamand;
10026;82;45;56;Walloon;
10027;172;143;33;Arlon;
10028;218;182;54;Khachmaz;
10029;161;179;118;Salyan;
10030;244;19;103;Lankaran;
10031;59;121;53;Tartar;
10032;209;234;17;Idlib;
10033;177;250;102;Latakia;
10034;110;161;174;Tartus;
10035;66;150;30;Al Hasakah;
10036;253;211;96;Daraa;
10037;153;227;94;Quneitra;
10038;72;194;150;Papagayo;
10039;224;182;159;Alajuela;
10040;178;159;41;Cartago;
10041;48;167;132;Cubujuqui;
10042;212;142;199;Bocas del Toro;
10043;116;178;158;Buäbti;
10044;221;62;28;Herrera;
10045;255;147;158;Los Santos;
10046;244;139;73;Penonomé;
10047;82;99;14;La Chorrera;
10048;157;50;254;Colón;
10049;207;62;136;Guna Yala;
10050;24;238;117;Marbán;
10051;126;117;162;San Ignacio;
10052;168;104;194;José Ballivián;
10053;168;180;165;San Joaquín;
10054;21;205;52;Magdalena;
10055;107;201;115;Riberalta;
10056;177;140;201;Abuná;
10057;68;180;174;Federico Román;
10058;208;31;182;Puerto Rico;
10059;35;207;90;Puerto Gonzalo;
10060;14;237;107;Ixiamas;
10061;204;139;155;Apolo;
10062;128;80;50;Jach'ak'achi;
10063;202;161;15;Sorata;
10064;145;138;8;Wiyacha;
10065;245;207;187;Chulumani;
10066;194;194;20;Kori Huayco;
10067;52;39;74;Manuel Pando;
10068;224;144;138;Coro Coro;
10069;125;213;131;Waychu;
10070;233;104;178;Inquisivi;
10071;120;36;127;Poopó;
10072;218;208;177;Challapata;
10073;172;149;212;Sebastián Pagador;
10074;114;133;105;Wayllamarka;
10075;218;39;35;Qhurqhi;
10076;227;149;57;Wachaqalla;
10077;16;166;68;Ladislao Cabrera;
10078;202;242;154;Llica;
10079;235;172;98;Tupiza;
10080;213;111;68;Uyuni;
10081;124;200;44;Cotagaita;
10082;152;155;53;Qullqichaka;
10083;30;132;0;Presto;
10084;238;74;33;Padilla;
10085;218;235;93;Azurduy;
10086;212;105;141;Camargo;
10087;193;150;88;Monteagudo;
10088;213;164;6;Luis Calvo;
10089;122;87;183;Uriondo;
10090;60;230;197;Entre Ríos;
10091;136;122;114;Yacuíba;
10092;83;51;37;Jayupaya;
10093;184;69;206;Thapa Qhari;
10094;49;150;112;Arque;
10095;159;204;78;Capinota;
10096;177;35;25;Punata;
10097;248;162;39;Sacaba;
10098;148;232;144;Tiraque;
10099;217;20;152;Mizque;
10100;6;111;111;Totora;
10101;212;165;48;Aiquile;
10102;203;65;11;Vallegrande;
10103;186;124;73;Samaypata;
10104;253;56;39;Buena Vista;
10105;219;173;167;Montero;
10106;117;183;63;Ascensión;
10107;207;71;20;San Ignacio;
10108;217;202;174;Lagunillas;
10109;81;219;29;San Matías;
10110;220;104;251;Puerto Suárez;
10111;157;11;150;Rompin;
10112;115;148;136;Pekan;
10113;226;157;115;Bera;
10114;149;65;66;Maran;
10115;64;116;36;Kuala Semantan;
10116;211;228;0;Bentong;
10117;216;119;125;Raub;
10118;121;27;167;Jerantut;
10119;145;204;30;Lipis;
10120;197;10;55;Sungei Telom;
10121;225;46;5;Chukai;
10122;171;24;213;Dungun;
10123;198;213;219;Berang;
10124;138;210;108;Nerus;
10125;213;227;237;Setiu;
10126;80;224;208;Besut;
10127;65;167;61;Gua Musang;
10128;235;249;87;Kuala Krai;
10129;104;67;143;Jeli;
10130;201;206;64;Chi Tu;
10131;147;108;106;Machang;
10132;150;217;50;Bachok;
10133;91;93;29;Tumpat;
10134;179;38;21;Jasin;
10135;120;238;167;Alor Gajah;
10136;130;158;35;Tampin;
10137;83;219;186;Jalan Penarikan;
10138;114;155;12;Rembau;
10139;180;34;156;Arang;
10140;16;104;91;Sungei Ujong;
10141;229;249;147;Seri Menanti;
10142;179;41;175;Jelebu;
10143;72;133;115;Sepang;
10144;156;155;70;Hulu Langat;
10145;56;222;177;Kuala Langat;
10146;50;239;74;Klang;
10147;114;94;57;Gombak;
10148;187;239;22;Hulu Selangor;
10149;176;5;39;Kuala Selangor;
10150;8;176;124;Sabak Bernam;
10151;174;213;201;Muallim;
10152;246;239;177;Lumut;
10153;64;167;173;Tapah;
10154;53;233;57;Teluk Intan;
10155;219;227;238;Parit;
10156;177;247;104;Kampar;
10157;118;101;120;Dindings;
10158;165;211;187;Kuala Kangsar;
10159;157;17;74;Taiping;
10160;174;133;218;Kerian;
10161;39;128;96;Selama;
10162;227;11;168;Gerik;
10163;174;245;232;Penang;
10164;238;24;29;Serdang;
10165;30;171;60;Kulim;
10166;51;143;83;Baling;
10167;237;142;75;Sik;
10168;54;244;74;Kuala Muda;
10169;191;40;61;Yan;
10170;231;154;174;Padang Terap;
10171;238;170;6;Pendang;
10172;206;136;44;Pokok Sena;
10173;32;85;54;Kubang Pasu;
10174;177;8;179;Perlis;
10175;69;151;49;Langkawi;
10176;199;171;79;Menara;
10177;123;234;221;Jala;
10178;216;49;218;Songkhla;
10179;172;41;35;Phatthalung;
10180;187;239;165;Satun;
10181;215;217;37;Trang;
10182;235;53;145;Krabi;
10183;188;168;115;Phang Nga;
10184;200;213;165;Ranong;
10185;9;107;7;Chumphon;
10186;214;196;142;Prachuap Khiri Khan;
10187;158;255;122;Kanchanaburi;
